Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-04-09 09:09:06;"Core";"Dumbell Plank Pull Throughs";1;11;lbs;10;;;;0;"";;32m
2023-04-09 09:09:06;"Core";"Dumbell Plank Pull Throughs";2;11;lbs;10;;;;0;;;32m
2023-04-09 09:09:06;"Core";"Dumbell Plank Pull Throughs";3;11;lbs;10;;;;0;;;32m
2023-04-09 09:09:06;"Core";"Plank";1;;;;;;km;45;"";;32m
2023-04-09 09:09:06;"Core";"Plank";2;;;;;;km;45;;;32m
2023-04-09 09:09:06;"Core";"Dead Bugs";1;;;10;;;;0;"";;32m
2023-04-09 09:09:06;"Core";"Dead Bugs";2;;;10;;;;0;;;32m
2023-04-09 09:09:06;"Core";"Dead Bugs";3;;;10;;;;0;;;32m
2023-04-11 06:25:00;"Full Body Workout";"Stair Master";1;;;;;;km;300;"";"";1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Inch Worms";1;;;6;;;;0;"";;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Inch Worms";2;;;6;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Inch Worms";3;;;6;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Push Up";1;;;18;;;;0;"";;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Push Up";2;;;9;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Push Up";3;;;9;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Hip Thrust (Barbell)";1;70;lbs;12;;;;0;"";;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Hip Thrust (Barbell)";2;90;lbs;10;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Hip Thrust (Barbell)";3;110;lbs;8;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Squat (Dumbbell)";1;30;lbs;12;;;;0;"";;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Squat (Dumbbell)";2;30;lbs;12;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Squat (Dumbbell)";3;30;lbs;12;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Overhead Press (Dumbbell)";1;30;lbs;12;;;;0;"";;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Overhead Press (Dumbbell)";2;30;lbs;12;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Overhead Press (Dumbbell)";3;30;lbs;12;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Bulgarian Split Squat";1;20;lbs;12;;;;0;"";;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Bulgarian Split Squat";2;25;lbs;12;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Bulgarian Split Squat";3;30;lbs;12;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Lateral Raise (Dumbbell)";1;8;lbs;12;;;;0;"";;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Lateral Raise (Dumbbell)";2;10;lbs;10;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Lateral Raise (Dumbbell)";3;10;lbs;12;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Romanian Deadlift (Dumbbell)";1;50;lbs;12;;;;0;"";;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Romanian Deadlift (Dumbbell)";2;60;lbs;12;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Romanian Deadlift (Dumbbell)";3;70;lbs;10;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Burpee";1;;;10;;;;0;"";;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Burpee";2;;;10;;;;0;;;1h 5m
2023-04-11 06:25:00;"Full Body Workout";"Burpee";3;;;10;;;;0;;;1h 5m
2023-04-12 17:34:10;"Core";"Inch Worms";1;;;12;;;;0;"";"";22m
2023-04-12 17:34:10;"Core";"Inch Worms";2;;;12;;;;0;;;22m
2023-04-12 17:34:10;"Core";"Weighted Core March ";1;15;lbs;10;;;;0;"";;22m
2023-04-12 17:34:10;"Core";"Weighted Core March ";2;15;lbs;10;;;;0;;;22m
2023-04-12 17:34:10;"Core";"Weighted Core March ";3;15;lbs;10;;;;0;;;22m
2023-04-12 17:34:10;"Core";"Dumbell Plank Pull Throughs";1;15;lbs;12;;;;0;"";;22m
2023-04-12 17:34:10;"Core";"Dumbell Plank Pull Throughs";2;15;lbs;12;;;;0;;;22m
2023-04-12 17:34:10;"Core";"Dumbell Plank Pull Throughs";3;15;lbs;12;;;;0;;;22m
2023-04-12 17:34:10;"Core";"Plank";1;;;;;;km;45;"";;22m
2023-04-12 17:34:10;"Core";"Plank";2;;;;;;km;45;;;22m
2023-04-12 17:34:10;"Core";"Plank";3;;;;;;km;30;;;22m
2023-04-13 06:18:25;"Chest and Triceps";"Bench Press (Barbell)";1;45;lbs;15;;;;0;"";"";59m
2023-04-13 06:18:25;"Chest and Triceps";"Bench Press (Barbell)";2;65;lbs;12;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Bench Press (Barbell)";3;75;lbs;8;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Bench Press (Barbell)";4;75;lbs;10;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Push Up";1;0;lbs;12;;;;0;"";;59m
2023-04-13 06:18:25;"Chest and Triceps";"Push Up";2;0;lbs;12;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Push Up";3;0;lbs;12;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;20;lbs;12;;;;0;"";;59m
2023-04-13 06:18:25;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;25;lbs;10;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;25;lbs;10;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Chest Fly (Cables)";1;25.5;lbs;12;;;;0;"";;59m
2023-04-13 06:18:25;"Chest and Triceps";"Chest Fly (Cables)";2;37.5;lbs;7;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Chest Fly (Cables)";3;37.5;lbs;7;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Chest Fly (Cables)";4;37.5;lbs;5;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Flexed Dip Hang ";1;;;;;;km;30;"";;59m
2023-04-13 06:18:25;"Chest and Triceps";"Flexed Dip Hang ";2;;;;;;km;45;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Flexed Dip Hang ";3;;;;;;km;30;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Triceps Extension";1;37.2;lbs;15;;;;0;"";;59m
2023-04-13 06:18:25;"Chest and Triceps";"Triceps Extension";2;50;lbs;12;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Triceps Extension";3;50;lbs;12;;;;0;;;59m
2023-04-13 06:18:25;"Chest and Triceps";"Triceps Extension";4;50;lbs;12;;;;0;;;59m
2023-04-14 17:10:40;"Tempo Legs";"Stair Master";1;;;;;;km;900;"";"";1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Walking Lunges";1;30;lbs;20;;;;0;"";;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Walking Lunges";2;40;lbs;20;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Walking Lunges";3;50;lbs;20;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Leg Extension (Machine)";1;90;lbs;12;;;;0;"";;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Leg Extension (Machine)";2;100;lbs;12;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Leg Extension (Machine)";3;105;lbs;12;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Jump Squat";1;;;15;;;;0;"";;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Jump Squat";2;;;15;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Jump Squat";3;;;15;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Romanian Deadlift (Dumbbell)";1;50;lbs;12;;;;0;"";;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Romanian Deadlift (Dumbbell)";2;60;lbs;12;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Romanian Deadlift (Dumbbell)";3;60;lbs;12;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Squat (Dumbbell)";1;50;lbs;12;;;;0;"";;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Squat (Dumbbell)";2;60;lbs;12;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Squat (Dumbbell)";3;60;lbs;12;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Standing Calf Raise (Smith Machine)";1;20;lbs;15;;;;0;"";;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Standing Calf Raise (Smith Machine)";2;40;lbs;12;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Standing Calf Raise (Smith Machine)";3;50;lbs;12;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Squat (Bodyweight)";1;;;30;;;;0;"";;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Squat (Bodyweight)";2;;;30;;;;0;;;1h 18m
2023-04-14 17:10:40;"Tempo Legs";"Squat (Bodyweight)";3;;;30;;;;0;;;1h 18m
2023-04-17 06:23:53;"Back and Biceps";"Scapular Pull-ups ";1;;;10;;;;0;"";"";1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Scapular Pull-ups ";2;;;10;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Scapular Pull-ups ";3;;;10;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Dead Hang";1;;;;;;km;30;"";;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Dead Hang";2;;;;;;km;30;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Dead Hang";3;;;;;;km;30;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Inverted Row (Bodyweight)";1;;;12;;;;0;"";;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Inverted Row (Bodyweight)";2;;;12;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Inverted Row (Bodyweight)";3;;;12;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Lat Pulldown (Cable)";1;50;lbs;12;;;;0;"";;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Lat Pulldown (Cable)";2;62.5;lbs;12;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Lat Pulldown (Cable)";3;75;lbs;7;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Lat Pulldown (Cable)";4;75;lbs;7;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Seated Row (Cable)";1;50;lbs;12;;;;0;"";;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Seated Row (Cable)";2;62.5;lbs;12;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Seated Row (Cable)";3;75;lbs;10;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Face Pull (Cable)";1;62.5;lbs;12;;;;0;"";;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Face Pull (Cable)";2;75;lbs;12;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Face Pull (Cable)";3;87.5;lbs;12;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Bent Over One Arm Row (Dumbbell)";1;25;lbs;20;;;;0;"";;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Bent Over One Arm Row (Dumbbell)";2;30;lbs;16;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Bent Over One Arm Row (Dumbbell)";3;30;lbs;16;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Bicep Curl (Dumbbell)";1;15;lbs;14;;;;0;"";;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Bicep Curl (Dumbbell)";2;15;lbs;8;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Bicep Curl (Dumbbell)";3;15;lbs;6;;;;0;;;1h 10m
2023-04-17 06:23:53;"Back and Biceps";"Running (Treadmill)";1;;;;;;km;600;"";;1h 10m
2023-04-18 06:25:02;"Full Body Workout";"Stair Master";1;;;;;;km;300;"";"";1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Inch Worms";1;;;6;;;;0;"";;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Inch Worms";2;;;6;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Inch Worms";3;;;6;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Push Up";1;;;12;;;;0;"";;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Push Up";2;;;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Push Up";3;;;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Hip Thrust (Barbell)";1;90;lbs;12;;;;0;"";;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Hip Thrust (Barbell)";2;110;lbs;10;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Hip Thrust (Barbell)";3;140;lbs;8;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Squat (Dumbbell)";1;30;lbs;12;;;;0;"";;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Squat (Dumbbell)";2;30;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Squat (Dumbbell)";3;30;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Overhead Press (Dumbbell)";1;30;lbs;12;;;;0;"";;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Overhead Press (Dumbbell)";2;30;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Overhead Press (Dumbbell)";3;30;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Bulgarian Split Squat";1;25;lbs;12;;;;0;"";;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Bulgarian Split Squat";2;25;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Bulgarian Split Squat";3;30;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Lateral Raise (Dumbbell)";1;8;lbs;12;;;;0;"";;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Lateral Raise (Dumbbell)";2;10;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Lateral Raise (Dumbbell)";3;10;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Romanian Deadlift (Dumbbell)";1;50;lbs;12;;;;0;"";;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Romanian Deadlift (Dumbbell)";2;60;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Romanian Deadlift (Dumbbell)";3;60;lbs;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Burpee";1;;;10;;;;0;"";;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Burpee";2;;;12;;;;0;;;1h 1m
2023-04-18 06:25:02;"Full Body Workout";"Burpee";3;;;12;;;;0;;;1h 1m
2023-04-19 07:10:19;"Core";"Inch Worms";1;;;12;;;;0;"";"";15m
2023-04-19 07:10:19;"Core";"Weighted Core March ";1;11;lbs;10;;;;0;"";;15m
2023-04-19 07:10:19;"Core";"Weighted Core March ";2;11;lbs;10;;;;0;;;15m
2023-04-19 07:10:19;"Core";"Weighted Core March ";3;11;lbs;10;;;;0;;;15m
2023-04-19 07:10:19;"Core";"Dumbell Plank Pull Throughs";1;11;lbs;12;;;;0;"";;15m
2023-04-19 07:10:19;"Core";"Dumbell Plank Pull Throughs";2;11;lbs;12;;;;0;;;15m
2023-04-19 07:10:19;"Core";"Dumbell Plank Pull Throughs";3;11;lbs;12;;;;0;;;15m
2023-04-20 06:18:17;"Chest and Triceps";"Bench Press (Barbell)";1;45;lbs;12;;;;0;"";"";1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Bench Press (Barbell)";2;55;lbs;12;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Bench Press (Barbell)";3;65;lbs;12;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Bench Press (Barbell)";4;75;lbs;8;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Bench Press (Barbell)";5;75;lbs;10;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Bench Press (Barbell)";6;75;lbs;10;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Push Up";1;;;12;;;;0;"";;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Push Up";2;;;12;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Push Up";3;;;12;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;20;lbs;12;;;;0;"";;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;25;lbs;12;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;25;lbs;10;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Chest Fly (Cables)";1;25.5;lbs;12;;;;0;"";;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Chest Fly (Cables)";2;37.5;lbs;8;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Chest Fly (Cables)";3;37.5;lbs;8;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Flexed Dip Hang ";1;;;;;;km;30;"";;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Flexed Dip Hang ";2;;;;;;km;30;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Flexed Dip Hang ";3;;;;;;km;30;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Skullcrusher (Barbell)";1;20;lbs;12;;;;0;"";;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Skullcrusher (Barbell)";2;20;lbs;15;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Skullcrusher (Barbell)";3;20;lbs;15;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Triceps Extension";1;50;lbs;12;;;;0;"";;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Triceps Extension";2;62.5;lbs;10;;;;0;;;1h 5m
2023-04-20 06:18:17;"Chest and Triceps";"Triceps Extension";3;62.5;lbs;10;;;;0;;;1h 5m
2023-04-21 06:20:31;"Legs";"Squat (Barbell)";1;95;lbs;12;;;;0;"";"";1h 9m
2023-04-21 06:20:31;"Legs";"Squat (Barbell)";2;105;lbs;10;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Squat (Barbell)";3;115;lbs;10;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Squat (Barbell)";4;125;lbs;8;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Squat (Barbell)";5;135;lbs;8;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Deadlift (Barbell)";1;45;lbs;12;;;;0;"";;1h 9m
2023-04-21 06:20:31;"Legs";"Deadlift (Barbell)";2;95;lbs;12;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Deadlift (Barbell)";3;115;lbs;8;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Deadlift (Barbell)";4;115;lbs;6;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Leg Press";1;90;lbs;12;;;;0;"";;1h 9m
2023-04-21 06:20:31;"Legs";"Leg Press";2;180;lbs;12;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Leg Press";3;230;lbs;12;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Leg Extension (Machine)";1;90;lbs;12;;;;0;"";;1h 9m
2023-04-21 06:20:31;"Legs";"Leg Extension (Machine)";2;110;lbs;12;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Leg Extension (Machine)";3;130;lbs;8;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Seated Leg Curl (Machine)";1;80;lbs;12;;;;0;"";;1h 9m
2023-04-21 06:20:31;"Legs";"Seated Leg Curl (Machine)";2;100;lbs;8;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Seated Leg Curl (Machine)";3;100;lbs;8;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Squat (Dumbbell)";1;30;lbs;12;;;;0;"";;1h 9m
2023-04-21 06:20:31;"Legs";"Squat (Dumbbell)";2;35;lbs;12;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Squat (Dumbbell)";3;35;lbs;12;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Standing Calf Raise (Smith Machine)";1;50;lbs;12;;;;0;"";;1h 9m
2023-04-21 06:20:31;"Legs";"Standing Calf Raise (Smith Machine)";2;50;lbs;12;;;;0;;;1h 9m
2023-04-21 06:20:31;"Legs";"Standing Calf Raise (Smith Machine)";3;50;lbs;12;;;;0;;;1h 9m
2023-04-24 06:16:52;"Back and Biceps";"Pull Up (Negative)";1;;;3;;;;0;"";"";1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Pull Up (Negative)";2;;;3;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Pull Up (Negative)";3;;;3;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Scapular Pull-ups ";1;;;10;;;;0;"";;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Scapular Pull-ups ";2;;;10;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Scapular Pull-ups ";3;;;10;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Lat Pulldown (Cable)";1;50;lbs;12;;;;0;"";;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Lat Pulldown (Cable)";2;62.5;lbs;12;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Lat Pulldown (Cable)";3;75;lbs;7;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Lat Pulldown (Cable)";4;75;lbs;7;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Seated Row (Cable)";1;62.5;lbs;12;;;;0;"";;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Seated Row (Cable)";2;62.5;lbs;12;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Seated Row (Cable)";3;75;lbs;10;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Inverted Row (Bodyweight)";1;;;12;;;;0;"";;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Inverted Row (Bodyweight)";2;;;12;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Inverted Row (Bodyweight)";3;;;12;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Bent Over One Arm Row (Dumbbell)";1;25;lbs;20;;;;0;"";;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Bent Over One Arm Row (Dumbbell)";2;25;lbs;16;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Bent Over One Arm Row (Dumbbell)";3;25;lbs;16;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Bicep Curl (Dumbbell)";1;15;lbs;12;;;;0;"";;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Bicep Curl (Dumbbell)";2;15;lbs;10;;;;0;;;1h 3m
2023-04-24 06:16:52;"Back and Biceps";"Bicep Curl (Dumbbell)";3;15;lbs;10;;;;0;;;1h 3m
2023-04-25 06:17:30;"Full Body Workout";"Stair Master";1;;;;;;km;300;"";"";1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Inch Worms";1;;;6;;;;0;"";;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Inch Worms";2;;;6;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Inch Worms";3;;;6;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Push Up";1;;;12;;;;0;"";;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Push Up";2;;;12;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Push Up";3;;;12;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Hip Thrust (Barbell)";1;70;lbs;12;;;;0;"";;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Hip Thrust (Barbell)";2;90;lbs;12;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Hip Thrust (Barbell)";3;140;lbs;10;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Hip Thrust (Barbell)";4;140;lbs;12;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Squat (Dumbbell)";1;30;lbs;12;;;;0;"";;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Squat (Dumbbell)";2;40;lbs;10;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Squat (Dumbbell)";3;50;lbs;8;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Overhead Press (Dumbbell)";1;30;lbs;12;;;;0;"";;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Overhead Press (Dumbbell)";2;40;lbs;10;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Overhead Press (Dumbbell)";3;50;lbs;8;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Bulgarian Split Squat";1;25;lbs;12;;;;0;"";;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Bulgarian Split Squat";2;35;lbs;12;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Bulgarian Split Squat";3;40;lbs;8;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Lateral Raise (Dumbbell)";1;10;lbs;12;;;;0;"";;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Lateral Raise (Dumbbell)";2;10;lbs;12;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Lateral Raise (Dumbbell)";3;10;lbs;12;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Romanian Deadlift (Dumbbell)";1;60;lbs;12;;;;0;"";;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Romanian Deadlift (Dumbbell)";2;75;lbs;10;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Romanian Deadlift (Dumbbell)";3;75;lbs;10;;;;0;;;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Burpee";1;;;10;;;;0;"";;1h 13m
2023-04-25 06:17:30;"Full Body Workout";"Burpee";2;;;12;;;;0;;;1h 13m
